@@,0:0:59.66323,59787,0,0
%%,0:1:23.675,83675,1.00,-0.05,0.03,-0.00,12.38,17.87,-54.38,0.12,0.00,0.00,-0.59,-1.07,9.62
!!,0:1:23.772,83772,23.05
@@,0:1:23.800,83800,0,0
##,0:1:24.623,84623,98946.50,200.56
%%,0:1:24.627,84627,1.00,-0.05,0.03,-0.00,12.38,17.06,-55.19,-0.12,0.12,-0.06,-0.62,-1.06,9.63
!!,0:1:24.728,84728,23.06
@@,0:1:24.756,84756,0,0
##,0:1:25.579,85579,98943.50,200.63
%%,0:1:25.584,85584,1.00,-0.05,0.03,-0.00,12.06,17.06,-54.06,0.00,-0.19,-0.06,-0.60,-1.02,9.64
!!,0:1:25.685,85685,23.06
@@,0:1:25.712,85712,0,0
##,0:1:26.536,86536,98945.75,200.63
%%,0:1:26.541,86541,1.00,-0.05,0.03,-0.00,12.38,17.50,-54.38,0.00,0.06,0.00,-0.59,-1.05,9.63
!!,0:1:26.637,86637,23.06
@@,0:1:26.665,86665,0,0
##,0:1:27.488,87488,98944.50,200.50
%%,0:1:27.493,87493,1.00,-0.05,0.03,-0.00,11.00,17.50,-53.25,0.00,0.25,0.00,-0.61,-1.03,9.61
!!,0:1:27.589,87589,23.06
@@,0:1:27.617,87617,0,0
##,0:1:28.440,88440,98947.75,200.81
%%,0:1:28.445,88445,1.00,-0.05,0.03,-0.00,12.75,17.06,-53.56,0.06,-0.06,0.06,-0.60,-1.05,9.61
!!,0:1:28.544,88544,23.06
@@,0:1:28.571,88571,0,0
##,0:1:29.395,89395,98945.25,200.88
%%,0:1:29.399,89399,1.00,-0.05,0.03,-0.00,12.06,17.06,-52.88,0.31,-0.06,0.12,-0.61,-1.06,9.63
!!,0:1:29.498,89498,23.07
@@,0:1:29.526,89526,0,0
##,0:1:30.349,90349,98942.75,200.81
%%,0:1:30.352,90352,1.00,-0.05,0.03,-0.00,12.06,17.87,-52.88,-0.06,0.12,-0.06,-0.62,-1.08,9.60
!!,0:1:30.455,90455,23.07
@@,0:1:30.482,90482,0,0
##,0:1:31.305,91305,98941.75,200.63
%%,0:1:31.311,91311,1.00,-0.05,0.03,-0.00,12.75,17.50,-53.25,-0.12,0.06,0.00,-0.61,-1.01,9.70
!!,0:1:31.409,91409,23.07
@@,0:1:31.437,91437,0,0
##,0:1:32.260,92260,98943.75,200.94
%%,0:1:32.265,92265,1.00,-0.05,0.03,-0.00,11.25,16.37,-53.69,0.06,0.06,0.00,-0.60,-1.07,9.60
!!,0:1:32.361,92361,23.07
@@,0:1:32.389,92389,0,0
##,0:1:33.65748,93212,98942.25,200.94
%%,0:1:33.65753,93217,1.00,-0.05,0.03,-0.00,12.06,17.06,-54.06,0.06,0.00,0.12,-0.60,-1.06,9.61
!!,0:1:33.65856,93320,23.07
@@,0:1:33.65885,93349,0,0
##,0:1:34.65711,94175,98944.75,200.50
%%,0:1:34.65716,94180,1.00,-0.05,0.03,-0.00,12.06,17.87,-54.06,0.00,-0.12,0.00,-0.63,-1.04,9.61
!!,0:1:34.65820,94284,23.07
@@,0:1:34.65850,94314,0,0
##,0:1:35.65675,95139,98941.75,200.75
%%,0:1:35.65680,95144,1.00,-0.05,0.03,-0.00,11.69,16.37,-53.25,0.06,0.00,-0.06,-0.60,-1.06,9.64
!!,0:1:35.65785,95249,23.08
@@,0:1:35.65816,95280,0,0
##,0:1:36.65640,96104,98944.75,200.88
%%,0:1:36.65644,96108,1.00,-0.05,0.03,-0.00,12.38,17.87,-53.69,-0.06,0.00,-0.06,-0.60,-1.05,9.64
!!,0:1:36.65753,96217,23.08
@@,0:1:36.65782,96246,0,0
##,0:1:37.65608,97072,98947.50,200.81
%%,0:1:37.65612,97076,1.00,-0.05,0.03,-0.00,12.38,17.06,-54.06,0.12,0.00,-0.06,-0.58,-1.05,9.62
!!,0:1:37.65717,97181,23.08
@@,0:1:37.65747,97211,0,0
##,0:1:38.65572,98036,98949.00,200.50
%%,0:1:38.65577,98041,1.00,-0.05,0.03,-0.00,12.06,17.06,-54.06,0.25,0.12,0.00,-0.61,-1.05,9.61
!!,0:1:38.65680,98144,23.08
@@,0:1:38.65709,98173,0,0
##,0:1:38.66535,98999,98943.00,200.81
%%,0:1:39.65540,99004,1.00,-0.05,0.03,-0.00,12.06,17.87,-53.69,-0.06,0.06,-0.12,-0.61,-1.04,9.64
!!,0:1:39.65646,99110,23.08
@@,0:1:39.65676,99140,0,0
##,0:1:39.66501,99965,98946.25,200.63
%%,0:1:39.66506,99970,1.00,-0.05,0.03,-0.00,12.75,17.06,-54.38,0.00,0.06,0.06,-0.62,-1.05,9.61
!!,0:1:40.65609,100073,23.08
@@,0:1:40.65641,100105,0,0
##,0:1:40.66466,100930,98949.25,200.69
%%,0:1:40.66470,100934,1.00,-0.05,0.03,-0.00,12.06,17.50,-53.69,0.12,0.00,0.12,-0.60,-1.02,9.61
!!,0:1:41.65578,101042,23.08
@@,0:1:41.65608,101072,0,0
##,0:1:41.66435,101899,98947.50,200.69
%%,0:1:41.66439,101903,1.00,-0.05,0.03,-0.00,12.38,17.06,-54.38,0.12,0.19,0.00,-0.61,-1.05,9.62
!!,0:1:42.65545,102009,23.08
@@,0:1:42.65576,102040,0,0
##,0:1:42.66402,102866,98946.75,200.38
%%,0:1:42.66407,102871,1.00,-0.05,0.03,-0.00,11.69,17.06,-54.06,-0.06,-0.06,-0.06,-0.60,-1.06,9.61
!!,0:1:42.66520,102984,23.08
@@,0:1:43.65551,103015,0,0
##,0:1:43.66377,103841,98948.00,200.31
%%,0:1:43.66381,103845,1.00,-0.05,0.03,-0.00,12.38,16.75,-54.38,0.00,0.00,0.00,-0.59,-1.04,9.64
!!,0:1:43.66488,103952,23.08
@@,0:1:43.66519,103983,0,0
##,0:1:44.66345,104809,98945.75,200.50
%%,0:1:44.66348,104812,1.00,-0.05,0.03,-0.00,12.38,17.50,-53.25,0.12,-0.12,0.06,-0.62,-1.05,9.61
!!,0:1:44.66458,104922,23.08
@@,0:1:44.66488,104952,0,0
##,0:1:45.66315,105779,98946.25,200.56
%%,0:1:45.66320,105784,1.00,-0.05,0.03,-0.00,12.75,17.50,-53.25,0.00,-0.06,-0.06,-0.62,-1.05,9.62
!!,0:1:45.66430,105894,23.08
@@,0:1:45.66461,105925,0,0
##,0:1:46.66288,106752,98948.00,200.63
%%,0:1:46.66292,106756,1.00,-0.05,0.03,-0.00,12.38,17.50,-54.06,-0.06,-0.12,0.06,-0.60,-1.07,9.63
!!,0:1:46.66402,106866,23.08
@@,0:1:46.66433,106897,0,0
##,0:1:47.66259,107723,98944.75,200.63
%%,0:1:47.66264,107728,1.00,-0.05,0.03,-0.00,12.06,17.87,-54.38,-0.06,-0.12,0.00,-0.60,-1.06,9.61
!!,0:1:47.66374,107838,23.09
@@,0:1:47.66405,107869,0,0
##,0:1:48.66231,108695,98942.75,200.69
%%,0:1:48.66236,108700,1.00,-0.05,0.03,-0.00,12.38,17.06,-52.50,-0.19,0.00,0.00,-0.61,-1.02,9.62
!!,0:1:48.66345,108809,23.09
@@,0:1:48.66375,108839,0,0
##,0:1:49.66202,109666,98946.50,200.50
%%,0:1:49.66206,109670,1.00,-0.05,0.03,-0.00,12.06,18.19,-54.75,-0.12,-0.12,-0.06,-0.61,-1.04,9.61
!!,0:1:49.66319,109783,23.09
@@,0:1:49.66349,109813,0,0
##,0:1:50.66176,110640,98945.00,200.75
%%,0:1:50.66180,110644,1.00,-0.05,0.03,-0.00,12.38,17.87,-54.06,0.00,-0.19,0.00,-0.60,-1.06,9.64
!!,0:1:50.66288,110752,23.09
@@,0:1:50.66319,110783,0,0
##,0:1:51.66145,111609,98946.50,200.63
%%,0:1:51.66150,111614,1.00,-0.05,0.03,-0.00,12.06,17.87,-53.25,-0.12,0.00,-0.06,-0.60,-1.07,9.62
!!,0:1:51.66261,111725,23.09
@@,0:1:51.66292,111756,0,0
##,0:1:52.66118,112582,98946.50,200.88
%%,0:1:52.66121,112585,1.00,-0.05,0.03,-0.00,13.19,17.06,-53.69,-0.06,0.06,0.12,-0.61,-1.04,9.64
!!,0:1:52.66231,112695,23.09
@@,0:1:52.66262,112726,0,0
##,0:1:53.66088,113552,98946.00,200.63
%%,0:1:53.66092,113556,1.00,-0.05,0.03,-0.00,13.19,17.87,-54.75,-0.06,-0.12,0.00,-0.60,-1.05,9.61
!!,0:1:53.66203,113667,23.09
@@,0:1:53.66234,113698,0,0
##,0:1:54.66060,114524,98942.00,200.81
%%,0:1:54.66064,114528,1.00,-0.05,0.03,-0.00,12.38,16.75,-52.88,0.00,0.12,-0.06,-0.59,-1.03,9.58
!!,0:1:54.66173,114637,23.09
@@,0:1:54.66204,114668,0,0
##,0:1:55.66030,115494,98942.50,200.69
%%,0:1:55.66036,115500,1.00,-0.05,0.03,-0.00,12.06,16.75,-54.75,0.12,-0.06,0.00,-0.60,-1.05,9.61
!!,0:1:55.66143,115607,23.09
@@,0:1:55.66174,115638,0,0
##,0:1:56.66000,116464,98945.75,200.94
%%,0:1:56.66004,116468,1.00,-0.06,0.02,-0.01,7.69,11.19,-31.19,3.38,-16.62,-44.63,-1.37,-1.32,9.85
!!,0:1:56.66117,116581,23.09
@@,0:1:56.66149,116613,0,0
##,0:1:57.65974,117438,98940.75,201.13
%%,0:1:57.65979,117443,0.99,-0.01,0.04,0.14,-1.19,-7.88,-32.38,25.37,9.56,1.31,-1.41,-0.11,7.44
!!,0:1:57.66086,117550,23.09
@@,0:1:57.66116,117580,0,0
##,0:1:58.65943,118407,98944.50,200.88
%%,0:1:58.65946,118410,0.98,0.01,0.02,0.20,-2.25,-12.25,-30.87,-2.94,8.00,12.50,-0.14,0.27,9.28
!!,0:1:58.66053,118517,23.09
@@,0:1:58.66084,118548,0,0
##,0:1:59.65910,119374,98945.75,200.88
%%,0:1:59.65914,119378,0.97,0.03,0.01,0.22,-3.06,-13.88,-33.38,1.31,-3.81,-7.00,-0.06,0.45,9.95
!!,0:1:59.66021,119485,23.09
@@,0:1:59.66053,119517,0,0
##,0:2:0.342,120342,98944.25,201.00
%%,0:2:0.346,120346,0.96,0.04,0.08,0.24,0.88,-15.06,-33.19,0.37,1.12,11.38,-1.47,1.07,9.28
!!,0:2:0.439,120439,23.09
@@,0:2:0.467,120467,0,0
##,0:2:1.290,121290,98941.75,201.13
%%,0:2:1.295,121295,0.97,0.01,0.10,0.21,3.19,-12.56,-33.19,8.69,-10.06,-7.94,-1.25,0.10,7.70
!!,0:2:1.392,121392,23.09
@@,0:2:1.419,121419,0,0
##,0:2:2.243,122243,98946.50,200.50
%%,0:2:2.248,122248,0.98,-0.03,0.04,0.19,1.69,-11.25,-35.06,-24.37,28.62,-7.44,-0.90,0.58,9.00
!!,0:2:2.348,122348,23.09
@@,0:2:2.376,122376,0,0
##,0:2:3.199,123199,98944.75,200.69
%%,0:2:3.203,123203,0.99,0.02,0.05,0.15,4.88,-15.69,-34.25,-37.94,-25.00,-0.12,-0.57,0.31,8.25
!!,0:2:3.304,123304,23.08
@@,0:2:3.332,123332,0,0
##,0:2:4.155,124155,98948.00,200.38
%%,0:2:4.161,124161,0.98,-0.01,0.01,0.20,-0.56,-12.19,-36.75,1.44,-14.00,-0.81,-0.08,-0.74,9.42
!!,0:2:4.263,124263,23.08
@@,0:2:4.291,124291,0,0
##,0:2:5.114,125114,98943.75,200.56
%%,0:2:5.118,125118,0.96,-0.01,0.05,0.28,-0.56,-13.19,-36.88,5.56,7.06,-15.13,-0.66,0.65,10.04
!!,0:2:5.219,125219,23.08
@@,0:2:5.247,125247,0,0
##,0:2:6.70,126070,98938.00,200.94
%%,0:2:6.75,126075,0.96,-0.02,0.05,0.26,0.69,-13.56,-36.50,-11.50,-4.31,-4.13,-1.19,-0.23,9.55
!!,0:2:6.175,126175,23.07
@@,0:2:6.202,126202,0,0
##,0:2:7.26,127026,98945.00,201.13
%%,0:2:7.30,127030,0.97,-0.03,0.06,0.23,3.19,-12.69,-36.50,-4.94,-21.94,8.19,-1.36,0.01,9.29
!!,0:2:7.126,127126,23.06
@@,0:2:7.154,127154,0,0
##,0:2:7.977,127977,98943.25,200.81
%%,0:2:7.982,127982,0.97,-0.05,-0.00,0.22,-1.88,-9.00,-38.75,30.50,49.63,-3.69,-0.75,-0.51,10.33
!!,0:2:8.87,128087,23.06
@@,0:2:8.113,128113,0,0
##,0:2:8.936,128936,98946.75,200.94
%%,0:2:8.940,128940,0.98,-0.02,-0.01,0.19,-2.69,-11.19,-37.75,16.50,16.31,4.06,0.12,-0.35,9.84
!!,0:2:9.42,129042,23.06
@@,0:2:9.69,129069,0,0
##,0:2:9.891,129891,98944.00,200.94
%%,0:2:9.894,129894,0.98,-0.03,-0.01,0.21,-2.00,-10.75,-39.75,-0.88,-0.19,2.94,0.15,-0.72,9.88
!!,0:2:9.996,129996,23.05
@@,0:2:10.24,130024,0,0
##,0:2:10.847,130847,98944.25,200.88
%%,0:2:10.851,130851,0.97,-0.02,-0.00,0.25,-0.88,7.69,-31.00,6.81,3.63,-2.19,-0.39,-0.32,9.92
!!,0:2:10.952,130952,23.05
@@,0:2:10.980,130980,0,0
##,0:2:11.805,131805,98946.50,200.88
%%,0:2:11.809,131809,0.98,-0.00,0.03,0.20,4.38,2.50,-32.56,-16.06,1.63,-6.44,-0.64,-0.22,10.58
!!,0:2:11.911,131911,23.05
@@,0:2:11.940,131940,0,0
##,0:2:12.764,132764,98941.75,200.63
%%,0:2:12.768,132768,0.98,-0.02,0.05,0.21,5.69,2.25,-34.00,-0.94,5.13,-0.12,-0.97,-0.03,9.34
!!,0:2:12.867,132867,23.05
@@,0:2:12.895,132895,0,0
##,0:2:13.720,133720,98939.00,200.81
%%,0:2:13.725,133725,0.98,0.02,0.08,0.20,5.88,-8.00,-34.19,-9.63,12.50,3.38,-1.32,0.30,9.36
!!,0:2:13.820,133820,23.05
@@,0:2:13.849,133849,0,0
##,0:2:14.673,134673,98939.50,201.25
%%,0:2:14.678,134678,0.98,0.02,0.08,0.20,6.50,-6.88,-34.06,11.56,3.25,-3.50,-1.25,0.17,6.67
!!,0:2:14.773,134773,23.04
@@,0:2:14.802,134802,0,0
##,0:2:15.626,135626,98942.75,201.06
%%,0:2:15.630,135630,0.99,-0.01,0.03,0.16,6.38,-7.56,-35.69,3.31,1.63,-2.44,-0.47,-0.19,9.45
!!,0:2:15.729,135729,23.04
@@,0:2:15.757,135757,0,0
##,0:2:16.582,136582,98940.50,201.06
%%,0:2:16.586,136586,0.99,-0.04,0.05,0.16,9.06,-6.06,-37.88,-4.38,1.88,-1.50,-1.00,-0.62,9.55
!!,0:2:16.686,136686,23.04
@@,0:2:16.716,136716,0,0
##,0:2:17.539,137539,98940.00,201.19
%%,0:2:17.544,137544,0.99,-0.04,0.05,0.15,9.06,-6.06,-37.00,-2.88,0.56,-0.75,-0.91,-0.51,9.74
!!,0:2:17.644,137644,23.03
@@,0:2:17.673,137673,0,0
##,0:2:18.497,138497,98938.00,201.31
%%,0:2:18.501,138501,0.99,-0.03,0.04,0.17,6.56,-6.25,-37.69,16.06,-8.00,4.81,-0.71,-0.11,9.68
!!,0:2:18.601,138601,23.03
@@,0:2:18.631,138631,0,0
##,0:2:19.454,139454,98943.00,201.13
%%,0:2:19.459,139459,0.98,0.01,0.04,0.17,6.06,-8.75,-35.50,-4.94,3.06,4.94,-0.67,0.33,9.50
!!,0:2:19.552,139552,23.03
@@,0:2:19.582,139582,0,0
##,0:2:20.405,140405,98943.00,201.25
%%,0:2:20.410,140410,0.98,-0.02,0.03,0.19,4.56,-8.56,-38.19,3.44,6.25,3.88,-0.63,-0.54,9.61
!!,0:2:20.506,140506,23.03
@@,0:2:20.535,140535,0,0
##,0:2:21.359,141359,98944.50,201.00
%%,0:2:21.364,141364,0.98,-0.02,0.03,0.19,4.75,-9.00,-37.75,-3.06,0.69,0.69,-0.54,-0.31,9.63
!!,0:2:21.461,141461,23.02
@@,0:2:21.491,141491,0,0
##,0:2:22.314,142314,98943.75,200.94
%%,0:2:22.319,142319,0.98,-0.02,0.03,0.19,4.75,-8.56,-38.56,1.31,5.50,-1.56,-0.52,-0.23,9.74
!!,0:2:22.416,142416,23.02
@@,0:2:22.446,142446,0,0
##,0:2:23.269,143269,98946.50,201.13
%%,0:2:23.273,143273,0.98,-0.02,0.03,0.19,4.06,-8.88,-37.38,-1.81,2.63,1.81,-0.46,-0.26,9.75
!!,0:2:23.373,143373,23.02
@@,0:2:23.401,143401,0,0
##,0:2:24.225,144225,98946.25,200.94
%%,0:2:24.229,144229,0.98,-0.02,0.02,0.19,3.38,-8.50,-38.19,2.94,-3.50,-0.19,-0.57,-0.29,9.55
!!,0:2:24.330,144330,23.02
@@,0:2:24.359,144359,0,0
##,0:2:25.183,145183,98939.75,201.06
%%,0:2:25.186,145186,0.98,-0.02,0.02,0.19,4.19,-8.19,-37.00,-2.88,-0.06,0.37,-0.31,-0.37,9.63
!!,0:2:25.288,145288,23.02
@@,0:2:25.316,145316,0,0
##,0:2:26.141,146141,98940.50,201.13
%%,0:2:26.144,146144,0.98,-0.03,0.02,0.20,4.75,-7.38,-37.88,-9.25,-9.31,-2.69,-0.53,-0.73,9.78
!!,0:2:26.247,146247,23.02
@@,0:2:26.276,146276,0,0
##,0:2:27.100,147100,98943.75,200.94
%%,0:2:27.103,147103,0.98,-0.03,0.02,0.20,4.06,-7.50,-37.06,2.75,-1.37,0.69,-0.42,-0.41,9.62
!!,0:2:27.203,147203,23.02
@@,0:2:27.231,147231,0,0
##,0:2:28.56,148056,98943.00,200.94
%%,0:2:28.60,148060,0.98,-0.03,0.02,0.20,2.88,-7.88,-39.56,-1.75,-2.25,-2.88,-0.38,-0.36,9.68
!!,0:2:28.159,148159,23.02
@@,0:2:28.188,148188,0,0
##,0:2:29.12,149012,98940.75,201.19
%%,0:2:29.16,149016,0.98,-0.03,0.02,0.21,3.25,-7.50,-38.38,-2.44,-0.06,1.50,-0.49,-0.53,9.64
!!,0:2:29.113,149113,23.02
@@,0:2:29.142,149142,0,0
##,0:2:29.966,149966,98942.50,201.13
%%,0:2:29.969,149969,0.98,-0.03,0.02,0.21,2.88,-7.06,-38.00,1.19,-0.12,-0.88,-0.33,-0.55,9.76
!!,0:2:30.71,150071,23.02
@@,0:2:30.98,150098,0,0
##,0:2:30.922,150922,98943.75,201.31
%%,0:2:30.926,150926,0.98,-0.03,0.02,0.21,2.50,-7.88,-37.69,-0.75,0.75,-0.06,-0.41,-0.57,9.65
!!,0:2:31.26,151026,23.02
@@,0:2:31.54,151054,0,0
##,0:2:31.877,151877,98941.75,201.19
%%,0:2:31.881,151881,0.98,-0.03,0.03,0.20,4.00,-7.38,-38.88,9.69,-6.25,-4.44,-0.99,-0.30,10.03
!!,0:2:31.984,151984,23.02
@@,0:2:32.12,152012,0,0
##,0:2:32.836,152836,98940.00,201.13
%%,0:2:32.839,152839,0.98,0.05,0.04,0.18,4.25,-14.25,-37.06,12.19,2.75,-7.25,-0.57,1.53,10.92
!!,0:2:32.940,152940,23.02
@@,0:2:32.969,152969,0,0
##,0:2:33.66329,153793,98942.50,200.81
%%,0:2:33.66334,153798,0.97,0.11,0.04,0.20,2.06,-19.00,-33.88,27.06,4.44,0.94,-0.56,1.70,9.35
!!,0:2:33.66436,153900,23.02
@@,0:2:33.66466,153930,0,0
##,0:2:34.66293,154757,98939.00,201.06
%%,0:2:34.66297,154761,0.99,-0.04,0.10,-0.02,17.87,-10.38,-38.88,-8.63,-11.81,-45.75,-2.18,-1.94,9.14
!!,0:2:34.66417,154881,23.02
@@,0:2:34.66447,154911,0,0
##,0:2:35.66274,155738,98940.25,201.13
%%,0:2:35.66278,155742,0.99,-0.06,-0.00,-0.10,11.75,-7.38,-45.56,0.44,5.44,-6.38,0.11,-0.79,9.73
!!,0:2:35.66386,155850,23.01
@@,0:2:35.66417,155881,0,0
##,0:2:36.66243,156707,98944.75,201.19
%%,0:2:36.66247,156711,0.99,-0.06,0.04,-0.09,15.88,-6.38,-44.88,-0.25,0.06,0.00,-0.47,-1.07,9.60
!!,0:2:36.66356,156820,23.01
@@,0:2:36.66387,156851,0,0
##,0:2:37.66213,157677,98939.75,201.38
%%,0:2:37.66217,157681,0.99,-0.05,0.04,-0.09,16.25,-6.38,-45.69,-0.06,0.06,-0.12,-0.54,-1.10,9.62
!!,0:2:37.66329,157793,23.01
@@,0:2:37.66360,157824,0,0
